h,chiF_overlap,F_neighbor,Neff,Neff_norm,H_shannon,mz_mean,Cnn_raw,Cnn_conn,Cnn_conn_abs_mean,gap_E1_E0
3.0,0.38404463875707506,0.9999998079776806,1175.9778791356334,0.01794399839989675,9.633885991438516,-6.864031912301449e-13,0.30988554010033953,0.30988554010033953,0.30988554010033953,
3.0303030303030303,0.3524033223012424,0.9999998237983388,1356.6725087843295,0.02070117963843276,9.71096442011268,2.8319534217668973e-13,0.3006978454290397,0.3006978454290397,0.3006978454290397,
3.0606060606060606,0.3229472183008397,0.9999998385263908,1560.1198619780089,0.02380553988613905,9.782704148690113,1.3400825588094634e-13,0.29199087382351246,0.29199087382351246,0.29199087382351246,
3.090909090909091,0.2956842131141002,0.9999998521578934,1787.9485963170423,0.027281930485794713,9.849440261732394,-1.235764962581598e-13,0.2837444990342646,0.2837444990342646,0.2837444990342646,
3.121212121212121,0.2705721477980205,0.9999998647139261,2041.6895820198386,0.03115371066314451,9.91150674747497,-9.693027630541806e-14,0.27593709317810367,0.27593709317810367,0.27593709317810367,
3.1515151515151514,0.24753232419350013,0.9999998762338379,2322.7413490076433,0.03544222029125432,9.96923054887432,9.354930025073926e-14,0.2685461934545233,0.2685461934545233,0.2685461934545233,
3.1818181818181817,0.22646094111067328,0.9999998867695294,2632.3365794476963,0.04016626860729517,10.022927180218304,-1.369491412633872e-11,0.2615490433485169,0.2615490433485169,0.2615490433485169,
3.2121212121212124,0.20723840710168417,0.9999998963807964,2971.5108420811966,0.04534165713624873,10.07289766973054,-8.857671540685175e-14,0.25492301952836893,0.25492301952836893,0.25492301952836893,
3.2424242424242427,0.1897366841419057,0.9999999051316579,3341.0747230894826,0.050980754441673014,10.119426590298565,-1.2367147236846954e-13,0.2486459583363671,0.2486459583363671,0.2486459583363671,
3.272727272727273,0.17382489891915043,0.9999999130875505,3741.5904185930954,0.05709213895558312,10.16278095763085,-2.8904396237594554e-14,0.24269639662078596,0.24269639662078596,0.24269639662078596,
3.303030303030303,0.15937343178507035,0.9999999203132841,4173.353683286497,0.06368032353647608,10.203209800287675,-1.3751586674937144e-14,0.23705374134298662,0.23705374134298662,0.23705374134298662,
3.3333333333333335,0.14625689770397798,0.9999999268715511,4636.381829035838,0.07074557234246578,10.240944234799915,1.999138701802572e-14,0.23169838127386871,0.23169838127386871,0.23169838127386871,
3.3636363636363638,0.13435599410804855,0.999999932822003,5130.408213999202,0.07828381674193119,10.276197907619412,-3.030952225313577e-14,0.2266117526148924,0.2266117526148924,0.2266117526148924,
3.393939393939394,0.12355878276082422,0.9999999382206086,5654.883390984842,0.08628667283607241,10.309167692234857,-5.602029257145702e-14,0.22177636873903261,0.22177636873903261,0.22177636873903261,
3.4242424242424243,0.11376127884155096,0.9999999431193606,6208.9828064822905,0.09474155893680253,10.34003455334307,1.8234979498599202e-14,0.21717582261794846,0.21717582261794846,0.21717582261794846,
3.4545454545454546,0.10486768609041519,0.999999947566157,6791.620672689823,0.10363190723708836,10.368964510031885,-1.0676008688204064e-13,0.2127947689938089,0.2127947689938089,0.2127947689938089,
3.484848484848485,0.09679031687248596,0.9999999516048416,7401.469399903247,0.1129374603256721,10.396109646689432,-2.637430204788238e-13,0.20861889198918276,0.20861889198918276,0.20861889198918276,
3.515151515151515,0.08944933038712577,0.9999999552753348,8036.983772538695,0.12263464008390343,10.421609133670954,-1.5202422654070347e-13,0.20463486272484968,0.20463486272484968,0.20463486272484968,
3.5454545454545454,0.0827723145579995,0.9999999586138427,8696.428919649612,0.1326969744819582,10.445590230960649,-3.48098719987755e-13,0.20083029044017123,0.20083029044017123,0.20083029044017123,
3.5757575757575757,0.07669382218189469,0.9999999616530889,9377.911026896241,0.1430955662063025,10.468169255924447,-6.348177192250226e-14,0.19719366989907675,0.19719366989907675,0.19719366989907675,
3.606060606060606,0.07115482736352874,0.9999999644225863,10079.409720316928,0.15379958679682812,10.48945250312035,2.1481514483889796e-14,0.1937143271281502,0.1937143271281502,0.1937143271281502,
3.6363636363636362,0.06610221570113595,0.9999999669488921,10798.811069136102,0.16477678022973788,10.50953710881199,4.931038216637873e-13,0.19038236501895323,0.19038236501895323,0.19038236501895323,
3.666666666666667,0.06148826026119991,0.9999999692558699,11533.940228835532,0.17599396101128437,10.528511856488327,-7.436575227143249e-13,0.18718860990710906,0.18718860990710906,0.18718860990710906,
3.6969696969696972,0.05727010554679168,0.9999999713649472,12282.592856041665,0.1874174935309092,10.546457922260695,-1.8117950716101117e-13,0.18412455991113016,0.18412455991113016,0.18412455991113016,
3.7272727272727275,0.053409319189512416,0.9999999732953404,13042.564562618307,0.19901374149503032,10.563449560891744,4.2098312683092054e-13,0.1811823355506901,0.1811823355506901,0.1811823355506901,
3.757575757575758,0.04987142010470791,0.99999997506429,13811.67782294416,0.21074947849951417,10.579554734526358,-6.353424730765056e-17,0.17835463295504725,0.17835463295504725,0.17835463295504725,
3.787878787878788,0.046625499239283386,0.9999999766872504,14587.805930681809,0.22259225358096021,10.594835686774324,3.563707488829504e-14,0.1756346798797464,0.1756346798797464,0.1756346798797464,
3.8181818181818183,0.04364385253197156,0.9999999781780737,15368.893707716436,0.23451070721002862,10.609349465669373,5.405550139447879e-14,0.17301619454903566,0.17301619454903566,0.17301619454903566,
3.8484848484848486,0.0409016052138611,0.9999999795491974,16152.974871378445,0.24647483629422676,10.623148398860257,-1.3751369834502647e-14,0.1704933473623474,0.1704933473623474,0.1704933473623474,
3.878787878787879,0.03837646600501898,0.999999980811767,16938.186025679566,0.2584562076672297,10.636280524764496,1.281088950200182e-13,0.1680607253748482,0.1680607253748482,0.1680607253748482,
3.909090909090909,0.03604841003479464,0.999999981975795,17722.777417244564,0.27042812221137336,10.648789983334368,3.718379770756286e-15,0.1657132994374968,0.1657132994374968,0.1657132994374968,
3.9393939393939394,0.03389945701925967,0.9999999830502715,18505.12061798948,0.2823657320860211,10.660717369805806,6.138102179309435e-15,0.1634463938851839,0.1634463938851839,0.1634463938851839,
3.9696969696969697,0.03191343922459566,0.9999999840432804,19283.713399417025,0.2942461151034092,10.672100054758513,4.653265620047087e-13,0.16125565862768187,0.16125565862768187,0.16125565862768187,
4.0,0.030075815615759893,0.9999999849620922,20057.182069165312,0.3060483103815508,10.682972473535903,5.695530852500852e-15,0.15913704349309207,0.15913704349309207,0.15913704349309207,
